timestamp,id_cella,ship_t35,avg_t35,ship_t_60_69,avg_60_69,ship_t_70_79,avg_70_79,ship_t_others,avg_others
2015-05-09T14:48,I13,35,0.0,60-69,95.85714285714286,70-79,106.71428571428571,others,308.85714285714283
2015-05-09T14:48,I9,35,0.0,60-69,2.4285714285714284,70-79,0.0,others,6.0
2015-05-09T14:48,E6,35,0.0,60-69,18.857142857142858,70-79,2.2857142857142856,others,142.85714285714286
2015-05-09T14:48,H12,35,0.0,60-69,4.428571428571429,70-79,12.142857142857142,others,7.428571428571429
2015-05-09T14:48,G7,35,0.0,60-69,10.0,70-79,227.71428571428572,others,108.14285714285714
2015-05-09T14:48,H14,35,0.0,60-69,17.428571428571427,70-79,25.571428571428573,others,0.0
2015-05-09T14:48,C1,35,0.0,60-69,0.0,70-79,0.14285714285714285,others,0.14285714285714285
2015-05-09T14:48,E15,35,0.0,60-69,21.571428571428573,70-79,39.714285714285715,others,22.428571428571427
2015-05-09T14:48,D2,35,0.0,60-69,10.571428571428571,70-79,52.42857142857143,others,61.142857142857146
2015-05-09T14:48,H10,35,0.0,60-69,29.714285714285715,70-79,84.85714285714286,others,74.0
2015-05-09T14:48,E11,35,0.0,60-69,1.1428571428571428,70-79,5.714285714285714,others,6.714285714285714
2015-05-09T14:48,D11,35,0.0,60-69,0.0,70-79,17.142857142857142,others,3.4285714285714284
2015-05-09T14:48,G10,35,0.0,60-69,55.57142857142857,70-79,9.285714285714286,others,47.0
2015-05-09T14:48,I12,35,0.0,60-69,78.42857142857143,70-79,127.85714285714286,others,162.42857142857142
2015-05-09T14:48,F12,35,0.0,60-69,1.2857142857142858,70-79,22.714285714285715,others,14.0
2015-05-09T14:48,E16,35,0.0,60-69,29.0,70-79,64.14285714285714,others,19.285714285714285
2015-05-09T14:48,D6,35,0.0,60-69,0.0,70-79,92.57142857142857,others,3.7142857142857144
2015-05-09T14:48,I15,35,0.0,60-69,82.57142857142857,70-79,195.85714285714286,others,44.42857142857143
2015-05-09T14:48,H8,35,0.0,60-69,138.28571428571428,70-79,190.85714285714286,others,178.57142857142858
2015-05-09T14:48,G9,35,0.0,60-69,31.714285714285715,70-79,22.714285714285715,others,92.42857142857143
2015-05-09T14:48,F17,35,0.0,60-69,10.571428571428571,70-79,14.714285714285714,others,1.8571428571428572
2015-05-09T14:48,H11,35,0.0,60-69,21.0,70-79,43.142857142857146,others,70.14285714285714
2015-05-09T14:48,D10,35,0.0,60-69,0.0,70-79,21.571428571428573,others,5.428571428571429
2015-05-09T14:48,D1,35,0.0,60-69,5.285714285714286,70-79,49.0,others,22.142857142857142
2015-05-09T14:48,E5,35,0.0,60-69,11.285714285714286,70-79,0.0,others,38.285714285714285
2015-05-09T14:48,F9,35,0.0,60-69,120.28571428571429,70-79,97.42857142857143,others,211.57142857142858
2015-05-09T14:48,D3,35,0.0,60-69,11.142857142857142,70-79,30.714285714285715,others,5.285714285714286
2015-05-09T14:48,F16,35,0.0,60-69,15.714285714285714,70-79,5.142857142857143,others,0.0
2015-05-09T14:48,G8,35,0.0,60-69,411.14285714285717,70-79,183.14285714285714,others,166.85714285714286
2015-05-09T14:48,I10,35,0.0,60-69,25.0,70-79,22.857142857142858,others,80.85714285714286
2015-05-09T14:48,E17,35,0.0,60-69,24.285714285714285,70-79,51.142857142857146,others,12.857142857142858
2015-05-09T14:48,G6,35,0.0,60-69,3.142857142857143,70-79,34.57142857142857,others,17.285714285714285
2015-05-09T14:48,J15,35,0.0,60-69,93.0,70-79,109.0,others,3.4285714285714284
2015-05-09T14:48,J13,35,0.0,60-69,6.857142857142857,70-79,1.8571428571428572,others,42.142857142857146
2015-05-09T14:48,I11,35,0.0,60-69,91.42857142857143,70-79,205.28571428571428,others,124.57142857142857
2015-05-09T14:48,I16,35,0.0,60-69,19.428571428571427,70-79,70.14285714285714,others,82.57142857142857
2015-05-09T14:48,D5,35,0.0,60-69,6.428571428571429,70-79,47.857142857142854,others,11.142857142857142
2015-05-09T14:48,F10,35,0.0,60-69,28.714285714285715,70-79,72.0,others,10.0
2015-05-09T14:48,F11,35,0.0,60-69,13.0,70-79,35.142857142857146,others,5.714285714285714
2015-05-09T14:48,J14,35,0.0,60-69,30.857142857142858,70-79,103.28571428571429,others,214.85714285714286
2015-05-09T14:48,F15,35,0.0,60-69,0.0,70-79,23.714285714285715,others,2.5714285714285716
2015-05-09T14:48,D13,35,0.0,60-69,0.0,70-79,0.2857142857142857,others,0.0
2015-05-09T14:48,F8,35,0.0,60-69,423.85714285714283,70-79,154.14285714285714,others,160.0
2015-05-09T14:48,G11,35,0.0,60-69,14.0,70-79,0.0,others,10.428571428571429
2015-05-09T14:48,F6,35,0.0,60-69,180.14285714285714,70-79,246.14285714285714,others,82.28571428571429
2015-05-09T14:48,G14,35,0.0,60-69,21.571428571428573,70-79,0.0,others,0.0
